Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
8208	-72.98874	-115.5623	42.57357	0.110633	0.0634177	0.0380986	0.022389	0.000635378	0.00259604	0.0019833	0.0246267	0.0136659	0.00211304	0.0230544	0.01952	0.0223394	0.0128536	0.042351	0.00260671	0.0586926	0.0929605	0.0173174	0.117222	0.0278877	0.00410583	0.00169645	0.00448533	0.0142148	0.0231307	0.0575143	0.0354206	0.016897	0.057675	0.0204747	0.0392565	0.0290239	0.0156336	0.0258011	1.1244	0.898215	0.574267	0.762991	0.919069	1.08806	1.31063	1.74135	0.4010575	1.024216	0.104145	0.0596989	0.0358645	0.0210761	0.000598119	0.0024438	0.00186699	0.0231826	0.0128646	0.00198913	0.0217025	0.0183753	0.0210294	0.0120999	0.0398675	0.00245385	0.0552508	0.0875093	0.0163019	0.110348	0.0262523	0.00386506	0.00159697	0.00422231	0.0133813	0.0217743	0.0541416	0.0333435	0.0159062	0.0542929	0.019274	0.0369544	0.027322	0.0147168	0.0242881	1.062294
8244	-70.02986	-113.9534	43.92349	0.0572959	0.115408	0.0444798	0.0214297	0.0132784	0.0497964	0.059909	0.037902	0.0401032	0.0485402	0.00477152	0.0161744	0.000786566	0.015131	0.0332068	0.0028701	0.0252194	0.011476	0.0523138	0.0327963	0.0178135	0.0157923	0.0517099	0.0280971	0.0369895	0.0376073	0.00275085	0.0217513	0.0622065	0.0361499	0.0782039	0.0455496	0.00513274	0.0126121	0.0239611	0.48163	1.42412	0.936982	0.968754	0.990145	1.00995	1.03225	1.06726	0.04706525	0.2767049	0.0494264	0.0995567	0.0383706	0.0184864	0.0114547	0.042957	0.0516806	0.0326962	0.0345951	0.0418733	0.00411616	0.0139529	0.000678533	0.0130528	0.0286459	0.00247589	0.0217556	0.00989979	0.0451286	0.0282918	0.0153669	0.0136233	0.0446076	0.0242381	0.031909	0.032442	0.00237302	0.0187638	0.0536626	0.0311848	0.0674628	0.0392934	0.00442777	0.0108798	0.0206701	1.159216
8280	-71.01245	-115.562	44.54954	0.0395606	0.103179	0.00544332	0.029113	0.00832788	0.0232637	0.00813128	0.0224663	0.0490773	0.0244295	0.00738195	0.0160675	0.00783753	0.00307522	0.0218723	0.0205314	0.000270803	0.0162582	0.0590733	0.00435574	0.00576465	0.0308321	0.0036064	0.0051064	0.00515406	0.00287085	0.00163247	0.0141724	0.0478679	0.0185819	0.0519478	0.0156833	0.00951724	0.0185403	0.0161062	0.38332	1.50456	0.990081	0.99515	0.998484	1.00152	1.00487	1.01002	0.007207714	0.2084507	0.0551675	0.143884	0.00759075	0.0405983	0.0116133	0.0324413	0.0113391	0.0313294	0.0684386	0.034067	0.0102942	0.0224062	0.0109295	0.00428842	0.0305011	0.0286312	0.000377636	0.0226722	0.0823781	0.0060741	0.00803884	0.0429955	0.00502914	0.0071209	0.00718737	0.00400342	0.00227649	0.0197636	0.0667521	0.0259126	0.0724415	0.0218704	0.0132719	0.0258545	0.0224602	0.7170996
8316	-84.77761	-128.7224	43.94484	0.171327	0.0789335	0.0319708	0.0130329	0.0139563	0.031196	0.0279159	0.00730662	0.0657587	0.0470363	0.00254089	0.0646124	0.0118734	0.00320798	0.0311963	0.00512009	0.00558899	0.0245906	0.109336	0.00772003	0.0165955	0.0237086	0.00172166	0.0027458	0.0313035	0.00821694	0.0298705	0.0144601	0.0585049	0.0203718	0.0294956	0.0569055	0.0023073	0.00425332	0.0124894	0.246218	1.61673	0.442783	0.67212	0.883419	1.13197	1.48783	2.25844	0.5890661	0.1246042	0.160543	0.0739652	0.0299585	0.0122125	0.0130778	0.0292324	0.0261587	0.00684671	0.0616197	0.0440757	0.00238096	0.0605455	0.0111261	0.00300605	0.0292327	0.00479781	0.0052372	0.0230428	0.102454	0.0072341	0.0155509	0.0222163	0.00161329	0.00257297	0.0293331	0.00769974	0.0279904	0.01355	0.0548224	0.0190895	0.0276391	0.0533236	0.00216207	0.0039856	0.0117032	1.067171
8352	-79.02643	-120.4063	41.37983	0.198532	0.362243	0.15211	0.154315	0.0247178	0.145669	0.0268247	0.0645837	0.171214	0.0144887	0.0565204	0.00130912	0.00105365	0.0245985	0.0688316	0.063826	0.0101414	0.111804	0.0750636	0.227239	0.0314701	0.0511191	0.24518	0.0252058	0.048037	0.000912533	0.012059	0.027955	0.00034232	0.181372	0.229502	0.209374	0.00782442	0.00662171	0.118127	0.179795	1.67108	0.735672	0.860957	0.954367	1.04781	1.1615	1.3593	0.2219612	0.08803033	0.0630223	0.114991	0.048286	0.0489859	0.00784645	0.0462413	0.00851528	0.0205016	0.0543505	0.00459932	0.0179419	0.000415568	0.000334473	0.00780858	0.02185	0.020261	0.00321931	0.0354911	0.0238283	0.0721351	0.00998991	0.0162273	0.0778304	0.00800136	0.015249	0.000289676	0.00382801	0.00887407	0.000108667	0.0575749	0.0728536	0.0664641	0.0024838	0.00210201	0.0374983	3.150185
8388	-82.4262	-126.59	44.16383	0.0318558	0.0619847	0.0278962	0.0360018	0.0784428	0.0068899	0.0408432	0.0148944	0.00236467	0.0388541	0.0209407	0.0133646	0.0143601	0.00891791	0.0124478	0.00890916	0.00408313	0.028747	0.0504376	0.0120273	0.0138564	0.0520176	0.029279	0.0730594	0.0496424	0.00130213	0.0164827	0.012774	0.0222642	0.0116401	0.00875335	0.0220654	0.0513062	0.0728375	0.0453633	0.324319	1.55283	0.680218	0.828671	0.943054	1.06038	1.20675	1.47012	0.2786291	0.1708825	0.0319546	0.062177	0.0279827	0.0361135	0.0786862	0.00691128	0.0409699	0.0149407	0.00237201	0.0389747	0.0210057	0.0134061	0.0144047	0.00894558	0.0124864	0.0089368	0.00409581	0.0288362	0.0505942	0.0120646	0.0138994	0.052179	0.0293698	0.0732861	0.0497965	0.00130617	0.0165339	0.0128136	0.0223333	0.0116762	0.00878052	0.0221339	0.0514654	0.0730636	0.045504	0.9969062
8424	-78.67609	-122.28	43.60395	0.0540883	0.186378	0.103748	0.016978	0.014435	0.0385503	0.0677033	0.015158	0.0476362	0.0323739	0.0120133	0.0316958	0.0239893	0.0152134	0.0341364	0.00669152	0.01561	0.00705871	0.045771	0.0549309	0.0246839	0.0608386	0.0172974	0.0268437	0.0524862	1.95214e-05	0.0103253	0.00945861	0.0195107	0.0502852	0.0674282	0.0508693	0.00340846	0.0502206	0.0290835	0.326058	1.55141	0.50216	0.714661	0.900496	1.1105	1.39927	1.9914	0.4980765	0.1719566	0.0417052	0.143709	0.079996	0.0130911	0.0111302	0.0297245	0.0522032	0.0116877	0.0367303	0.0249621	0.00926291	0.0244393	0.0184972	0.0117304	0.0263211	0.00515955	0.0120362	0.00544267	0.0352921	0.0423549	0.0190327	0.0469101	0.0133373	0.020698	0.0404699	1.50521e-05	0.00796137	0.00729314	0.0150438	0.0387728	0.0519911	0.0392232	0.00262812	0.038723	0.0224251	1.296919
8460	-80.50884	-124.3652	43.85631	0.0337186	0.0374571	0.0504289	0.00611894	0.0215211	0.0148433	0.00630371	0.00601448	0.0337441	0.0320711	0.00666059	0.00923962	0.00410988	0.00597799	0.0442876	0.0248422	0.0105105	0.00359696	0.00680844	0.0201895	0.0582279	0.0217778	0.0352613	0.0109324	0.0155375	0.0214954	0.014359	0.0215997	0.00697651	0.0318319	0.0119445	0.000403619	0.0229694	0.0313719	0.0386101	0.0140026	1.80673	0.166506	0.417148	0.761268	1.3136	2.39723	6.00578	1.296261	0.006341123	0.0467182	0.0518981	0.069871	0.00847799	0.0298182	0.0205659	0.00873401	0.00833326	0.0467536	0.0444356	0.00922846	0.0128018	0.00569438	0.00828271	0.061362	0.0344196	0.0145627	0.00498371	0.00943331	0.0279732	0.0806767	0.0301739	0.0488557	0.0151473	0.0215277	0.0297826	0.0198948	0.029927	0.00966618	0.0441042	0.0165495	0.000559228	0.0318248	0.0434669	0.0534956	0.7217437
8496	-84.37275	-128.2436	43.8708	0.0128021	0.0342527	0.0238892	0.0217668	0.0419267	0.012864	0.010981	0.00849433	0.00786263	0.00474392	0.000154469	0.018793	0.00172158	0.0289959	0.0132946	0.0178542	0.0071013	0.0166377	0.0243752	0.0103951	0.0161723	0.0196681	0.0823298	0.000472591	0.0108329	0.00735831	0.00905525	0.0659848	0.0125518	0.0462374	0.0504045	0.000349602	0.0114837	0.0121067	0.042039	0.257402	1.60758	0.269529	0.5276	0.819152	1.22078	1.89537	3.71017	0.9479996	0.1310052	0.0181345	0.0485198	0.0338396	0.0308333	0.0593902	0.0182222	0.0155548	0.0120324	0.0111376	0.00671989	0.000218809	0.0266208	0.00243866	0.0410734	0.0188321	0.0252909	0.0100592	0.0235676	0.0345281	0.0147249	0.0229084	0.0278603	0.116622	0.000669436	0.015345	0.0104232	0.012827	0.0934691	0.01778	0.0654963	0.0713992	0.000495219	0.0162669	0.0171495	0.0595492	0.7059532
8532	-81.71326	-124.9313	43.21808	0.1045	0.0744681	0.180085	0.0150302	0.0509758	0.129654	0.0339146	0.0153858	0.0319354	0.00472738	0.203873	0.0216884	0.0336069	0.0823338	0.0703317	0.100869	0.0680219	0.0478644	0.0366935	0.0926013	0.130316	0.0179417	0.060658	0.0642521	0.142381	0.00026287	0.00314776	0.0046847	0.00720045	0.0407878	0.0579466	0.00156716	0.000120632	0.0102821	0.0344515	0.179505	1.67131	0.68978	0.834331	0.945059	1.05813	1.19856	1.44974	0.2685357	0.08787558	0.0529231	0.0377138	0.0912026	0.0076119	0.0258163	0.0656622	0.0171757	0.00779201	0.0161734	0.00239415	0.10325	0.0109839	0.0170199	0.0416973	0.0356189	0.0510845	0.0344491	0.0242405	0.0185831	0.0468972	0.0659972	0.00908644	0.0307197	0.03254	0.0721077	0.000133128	0.00159416	0.00237253	0.00364661	0.0206567	0.0293466	0.000793678	6.1093e-05	0.00520729	0.0174477	1.974561
8568	-76.64708	-121.2692	44.62208	0.0575154	0.0663199	0.00803722	0.0141821	0.0238904	0.0478963	0.0533099	0.0264653	0.00764568	0.00750799	0.0385284	0.0126109	0.0233347	0.00905343	0.0232038	0.015658	0.0365644	0.107187	0.0462204	0.104877	0.0713612	0.00480921	0.0369843	0.00592248	0.0868124	0.00288348	0.00032388	0.00201653	0.00439026	0.0249888	0.0353312	0.00194329	0.00155094	0.00174422	0.0123748	0.216271	1.64123	0.967094	0.983814	0.994922	1.0051	1.01645	1.03403	0.0241936	0.1078148	0.0561978	0.0648006	0.0078531	0.0138572	0.0233431	0.046799	0.0520887	0.025859	0.00747053	0.007336	0.0376458	0.012322	0.0228002	0.00884603	0.0226722	0.0152993	0.0357268	0.104732	0.0451616	0.102474	0.0697265	0.00469904	0.0361371	0.00578681	0.0848237	0.00281743	0.00031646	0.00197033	0.00428968	0.0244164	0.0345218	0.00189878	0.00151541	0.00170426	0.0120913	1.023446
8604	-84.96224	-128.5392	43.57701	0.0657997	0.0609334	0.0419842	0.0710504	0.0635633	0.00957214	0.0569228	0.0410282	0.00747034	0.0668207	0.0186008	0.0218466	0.0199595	0.0119804	0.00423008	0.0298925	0.0289212	0.163181	0.0730742	0.0788719	0.157615	0.00556692	0.0512706	0.0337914	0.0167724	0.114434	0.00172744	0.00442471	0.00379325	0.0033999	0.076237	0.00383976	0.00553857	0.00401085	0.0214252	0.122863	1.71766	0.32969	0.582075	0.844652	1.18392	1.71799	3.03315	0.8023179	0.05852417	0.0457085	0.042328	0.0291648	0.049356	0.0441549	0.0066494	0.0395421	0.0285007	0.00518936	0.0464178	0.0129212	0.015176	0.0138651	0.00832231	0.00293847	0.0207652	0.0200905	0.113355	0.0507618	0.0547893	0.109489	0.00386712	0.0356157	0.0234736	0.0116512	0.0794929	0.00119999	0.00307368	0.00263503	0.00236178	0.0529589	0.00266733	0.00384743	0.00278618	0.0148833	1.43955
8640	-78.2023	-121.8032	43.60089	0.0119394	0.0216121	0.0310889	0.0151048	0.047384	0.000544822	0.0185105	0.0137342	0.00556367	0.0100252	0.023696	0.00691464	0.00541605	0.00248238	0.0117278	0.0127315	0.00408312	0.0598316	0.0220916	0.0719007	0.032853	0.00671167	0.0158746	0.00217085	0.0126812	0.0276096	0.000894512	0.0224178	0.00127021	0.00332463	0.00461026	0.00808528	0.0368504	0.00605415	0.00775781	0.327012	1.55063	0.210492	0.467671	0.78891	1.26757	2.13825	4.75077	1.126763	0.1725465	0.0203901	0.0369092	0.0530935	0.0257959	0.0809223	0.000930447	0.0316122	0.0234552	0.00950164	0.0171211	0.0404681	0.0118088	0.00924953	0.00423941	0.0200286	0.0217429	0.00697315	0.10218	0.037728	0.122792	0.0561064	0.0114622	0.0271106	0.00370738	0.021657	0.0471516	0.00152765	0.0382851	0.00216926	0.00567781	0.0078734	0.013808	0.062933	0.0103393	0.0132488	0.585549
8676	-74.73477	-118.9388	44.20401	0.0704618	0.0467481	0.00830257	0.007919	0.0642312	0.00119203	0.0308549	0.0236124	0.0515829	0.00132621	0.0312031	0.0117534	0.00410028	0.00556584	0.0239676	0.00213709	0.0244992	0.0274609	0.0128885	0.0791658	0.0176286	0.00231124	0.014021	0.00391463	0.0198294	0.00671484	0.0201804	0.0303884	0.000159163	0.013126	0.0228239	0.00286618	0.0819089	0.00433938	0.0266863	0.0892019	1.7452	0.267484	0.525644	0.818203	1.22219	1.90243	3.73854	0.9535084	0.04181952	0.0885342	0.0587383	0.0104321	0.00995011	0.0807055	0.00149776	0.0387687	0.0296687	0.0648131	0.00166636	0.0392063	0.0147679	0.00515194	0.00699339	0.0301149	0.00268522	0.0307829	0.0345042	0.0161942	0.0994706	0.0221501	0.00290404	0.0176171	0.00491868	0.0249153	0.0084371	0.0253564	0.0381826	0.000199986	0.0164926	0.0286779	0.00360131	0.102917	0.00545237	0.0335309	0.7958708
8712	-78.72142	-122.1333	43.41187	0.0852861	0.179094	0.120776	0.0319803	0.0300827	0.00316324	0.00116016	0.00617906	0.0206866	0.0171388	0.104232	0.0825996	0.0199253	0.0574499	0.0020032	0.0404927	0.0266763	0.0287492	0.057015	0.0107061	0.0270758	0.038844	0.0184894	0.0534118	0.0422063	0.00544973	0.0130831	0.0659809	0.0083499	0.0151781	0.0641782	0.0048034	0.0508126	0.068955	0.000855031	0.188566	1.6639	0.30668	0.561895	0.835405	1.19702	1.77969	3.26072	0.8546305	0.09272253	0.0607853	0.127645	0.0860801	0.0227931	0.0214407	0.00225451	0.000826873	0.00440396	0.0147438	0.0122152	0.0742882	0.0588706	0.0142012	0.0409459	0.00142773	0.0288601	0.0190128	0.0204902	0.0406359	0.00763046	0.0192976	0.027685	0.0131779	0.0380679	0.0300814	0.00388415	0.00932463	0.0470261	0.00595116	0.0108178	0.0457413	0.00342349	0.0362153	0.0491458	0.0006094	1.40307
8748	-74.83131	-118.5092	43.67787	0.0570949	0.0537537	0.0438033	0.0323701	0.0172714	0.00779775	0.0272645	0.00208574	0.00100097	0.0018616	0.0248754	0.0164314	0.0226633	0.00157813	0.00888829	0.00275939	0.0391421	0.0319211	0.0157919	0.0821495	0.0223673	0.0118042	0.00197598	0.0037743	0.0401375	0.0206705	0.012282	0.0175605	0.00802127	0.00126801	0.0367224	0.0111341	0.0355796	0.0105299	0.00931223	0.371105	1.51455	0.291182	0.547863	0.828839	1.20651	1.82527	3.43428	0.8921267	0.2004759	0.0778237	0.0732695	0.0597065	0.0441224	0.0235419	0.0106288	0.037163	0.00284298	0.00136438	0.00253747	0.0339066	0.022397	0.0308915	0.00215108	0.0121153	0.00376121	0.053353	0.0435103	0.0215252	0.111975	0.030488	0.0160898	0.00269337	0.00514459	0.0547097	0.0281751	0.0167411	0.023936	0.0109335	0.00172837	0.0500548	0.0151764	0.048497	0.0143529	0.0126931	0.7336443
8784	-78.86733	-121.9281	43.06075	0.00942485	0.0559772	0.00592268	0.00972429	0.119249	0.00274405	0.0245392	0.017283	0.0399754	0.0918469	0.0249776	0.00343258	0.0168896	0.00676682	0.0151419	0.0100296	0.00117791	0.0450572	0.0368191	0.0358123	0.137161	0.0865579	0.031959	0.0108722	0.0993876	0.0358024	0.00613919	0.00158202	0.0438712	0.0367522	0.0152099	0.00588499	0.107304	0.0360261	0.0208013	0.632145	1.30097	0.471574	0.69309	0.891927	1.12117	1.44282	2.12056	0.5435162	0.3975563	0.00755135	0.0448499	0.00474535	0.00779127	0.095544	0.00219858	0.0196612	0.0138474	0.032029	0.0735893	0.0200124	0.00275024	0.0135322	0.0054217	0.0121319	0.00803587	0.00094376	0.0361006	0.0295001	0.0286934	0.109896	0.0693517	0.0256061	0.00871096	0.0796311	0.0286855	0.00491883	0.00126754	0.0351504	0.0294465	0.0121864	0.00471516	0.0859734	0.0288647	0.0166664	1.248101
8820	-77.17051	-120.7806	43.6101	0.0569476	0.136932	0.157954	0.03246	0.0248305	0.014768	0.00147565	0.0189354	0.0280982	0.0395727	0.0243146	0.0143453	0.0058299	0.00519842	0.0370966	0.0345559	0.0200918	0.00896886	0.0476399	0.021103	0.00772873	0.0189529	0.0189473	0.0428873	0.00163819	0.00464241	0.00161777	0.0131578	0.0110637	0.0184191	0.0374939	0.000161732	0.0114321	0.0150314	0.0625686	0.668046	1.2716	0.746856	0.867316	0.95656	1.04541	1.15298	1.33895	0.2110516	0.4298391	0.0571269	0.137363	0.158451	0.0325622	0.0249087	0.0148145	0.00148029	0.018995	0.0281867	0.0396973	0.0243912	0.0143905	0.00584826	0.00521478	0.0372134	0.0346647	0.0201551	0.0089971	0.0477899	0.0211694	0.00775306	0.0190125	0.019007	0.0430223	0.00164335	0.00465703	0.00162286	0.0131993	0.0110986	0.0184771	0.0376119	0.000162241	0.0114681	0.0150787	0.0627656	0.9968614
8856	-77.53375	-121.1646	43.63089	0.112919	0.145999	0.0185777	0.0734612	0.0699865	0.000855262	0.0314783	0.0517692	0.0376829	0.000760612	0.0282689	0.000795299	0.0318405	0.0747891	0.0405032	0.00635147	0.00484526	0.0478898	0.0361038	0.0244678	0.0365809	0.0375771	0.0390448	0.00835617	0.031208	0.0132152	0.00395381	0.0089605	0.0176818	0.00922403	0.0194447	0.0144401	0.0349836	0.0784459	0.0806312	0.421841	1.47304	0.646791	0.808554	0.935852	1.06855	1.23678	1.54609	0.3150637	0.2343062	0.0886969	0.11468	0.0145926	0.0577029	0.0549736	0.000671798	0.0247259	0.0406641	0.0295995	0.000597452	0.0222049	0.000624698	0.0250104	0.058746	0.0318148	0.00498901	0.0038059	0.0376169	0.0283591	0.0192191	0.0287339	0.0295164	0.0306692	0.00656367	0.0245135	0.0103804	0.00310567	0.00703837	0.0138888	0.00724537	0.0152736	0.0113425	0.0274792	0.0616184	0.0633349	1.273093
8892	-72.36483	-115.587	43.22214	0.0826856	0.221559	0.0982099	0.0509301	0.0629904	0.144746	0.0754555	0.0103826	0.0565004	0.00522771	0.00402913	0.00378992	0.0561687	0.00647173	0.0129726	0.0105299	0.0022513	0.125753	0.0386197	0.0150735	0.16085	0.00458984	0.0929286	0.0947075	0.0460398	0.0017096	0.010369	0.048983	0.0058595	0.080224	0.0127352	0.04461	0.0269312	0.0342471	0.0660806	0.351518	1.53058	0.836764	0.916755	0.973248	1.02749	1.0908	1.19508	0.1288607	0.1879065	0.0455515	0.122057	0.0541039	0.0280574	0.0347014	0.0797405	0.0415684	0.0057198	0.0311261	0.00287995	0.00221965	0.00208786	0.0309433	0.00356527	0.00714662	0.00580092	0.00124024	0.0692775	0.0212756	0.008304	0.088612	0.00252855	0.0511944	0.0521744	0.0253634	0.000941817	0.00571227	0.0269847	0.003228	0.0441954	0.00701584	0.0245756	0.0148364	0.0188667	0.0364038	1.815211
8928	-74.56956	-118.5225	43.95297	0.0640683	0.0518086	0.0196649	0.0173568	0.037449	0.0491872	0.0355814	0.0133114	0.157696	0.02481	0.0502027	0.00146525	0.00589232	0.0177884	0.0139608	0.0221823	0.00675451	0.0455047	0.00704528	0.130666	0.0790277	0.0407124	0.0378967	0.023493	0.0447084	0.00146568	0.0469114	0.0306473	0.00388901	0.0762845	0.0156701	0.0245069	0.0126995	0.0150185	0.000916494	0.109539	1.72856	0.366425	0.61285	0.858338	1.16504	1.63172	2.72907	0.7259335	0.05184834	0.0522476	0.0422499	0.0160367	0.0141544	0.0305396	0.0401121	0.0290166	0.0108554	0.128601	0.0202325	0.0409403	0.00119491	0.00480518	0.0145064	0.011385	0.0180897	0.0055083	0.037109	0.00574541	0.106558	0.064447	0.0332009	0.0309047	0.0191585	0.0364596	0.00119526	0.0382562	0.0249929	0.00317148	0.0622099	0.0127789	0.0199854	0.0103565	0.0122476	0.0007474	1.226243
8964	-67.89083	-112.1914	44.30061	0.108196	0.149677	0.0561657	0.00140801	0.0410273	0.0158539	0.131555	0.0266423	0.0631892	0.0116122	0.0765988	0.000477555	0.0207981	0.0286344	0.0268361	0.00195129	0.00740727	0.00601941	0.0139385	0.0510058	0.0115718	0.0503627	0.0140838	0.0648467	0.0411349	0.000424684	0.0447798	0.0297724	0.0599656	0.0468125	0.0136381	0.00934852	0.0150851	0.00702708	0.00389558	0.250983	1.61283	0.981808	0.991086	0.99721	1.0028	1.00899	1.01853	0.01327483	0.1273223	0.086436	0.119575	0.04487	0.00112484	0.0327762	0.0126654	0.105098	0.0212842	0.050481	0.00927686	0.0611937	0.000381512	0.0166153	0.0228757	0.021439	0.00155886	0.00591756	0.00480882	0.0111353	0.0407478	0.00924458	0.0402341	0.0112514	0.0518052	0.0328621	0.000339275	0.0357739	0.0237848	0.0479057	0.0373978	0.0108953	0.00746841	0.0120513	0.00561384	0.00311212	1.251743
9000	-74.19482	-117.5841	43.38932	0.015662	0.0653896	0.0396624	0.0544703	0.0288162	0.0505804	0.0122807	0.0056767	0.014257	0.0180678	0.0694181	0.0073342	0.00982957	0.0323814	0.00788967	0.0114022	0.0167541	0.00181959	0.015664	0.124259	0.017569	0.0213095	0.0160184	0.0348452	0.0115909	0.00561746	0.00116169	0.0351217	0.0127453	0.0269612	0.0177071	0.0255556	0.0173208	0.0390277	0.0309542	0.725085	1.22493	0.56421	0.756444	0.916602	1.09099	1.32197	1.77239	0.4138336	0.4843142	0.0171147	0.0714546	0.0433411	0.0595225	0.0314889	0.0552719	0.0134197	0.00620323	0.0155794	0.0197436	0.0758568	0.00801446	0.0107413	0.0353848	0.00862145	0.0124598	0.018308	0.00198836	0.0171169	0.135784	0.0191986	0.023286	0.0175041	0.0380772	0.0126659	0.00613849	0.00126944	0.0383793	0.0139274	0.0294619	0.0193495	0.0279259	0.0189274	0.0426476	0.0338253	0.9151207
9036	-71.88736	-116.0412	44.15389	0.149279	0.0543551	0.0502229	0.0081405	0.0375707	0.0120279	0.0887111	0.00595201	0.00809061	0.0192058	0.0798604	0.0196171	0.0258604	0.038287	0.0201476	0.00275106	0.002057	0.00725896	0.0128035	0.132086	0.0540119	0.0601923	0.0136619	0.0840497	0.0346512	0.0197164	0.0291646	0.0373339	0.0346269	0.0289132	0.0122769	0.0159929	0.0425176	0.0292303	0.0167859	0.144227	1.70018	0.603755	0.781853	0.926098	1.0798	1.27901	1.6563	0.3648506	0.06940695	0.115953	0.0422205	0.0390108	0.00632316	0.0291832	0.00934268	0.0689066	0.00462324	0.00628441	0.0149182	0.0620318	0.0152377	0.0200872	0.0297396	0.0156497	0.00213689	0.00159778	0.00563842	0.00994518	0.102598	0.041954	0.0467546	0.0106119	0.0652859	0.0269154	0.0153148	0.0226537	0.0289992	0.0268966	0.0224584	0.00953612	0.0124225	0.0330257	0.0227048	0.0130385	1.28741
9072	-74.27193	-117.915	43.64309	0.037995	0.059842	0.0493285	0.0269107	0.00586055	3.29207e-05	0.109746	0.000974277	0.029128	0.00231914	0.0101832	0.00566544	0.0153445	0.0101066	0.0282383	0.0144167	0.0076619	0.025936	0.0631417	0.0263702	0.0120755	0.0169153	0.00568888	0.00570429	0.0635764	0.0699839	0.029246	0.0351295	0.00568035	0.0121008	0.028215	0.0027852	0.0232678	0.0145556	0.0185464	0.388817	1.50006	0.336123	0.587587	0.847139	1.18044	1.70188	2.9751	0.7883462	0.2120734	0.0435387	0.0685732	0.0565258	0.0308371	0.00671563	3.7724e-05	0.125759	0.00111643	0.0333779	0.00265751	0.011669	0.00649205	0.0175833	0.0115812	0.0323585	0.0165201	0.00877981	0.0297202	0.0723543	0.0302178	0.0138374	0.0193833	0.00651891	0.00653658	0.0728526	0.0801949	0.0335131	0.040255	0.00650914	0.0138663	0.0323318	0.00319157	0.0266626	0.0166794	0.0212524	0.8726727
9108	-77.11173	-120.6668	43.55509	0.0565586	0.249165	0.0625419	0.111245	0.0163299	0.0167441	0.0657315	0.0395209	0.0469967	0.0838323	0.0243633	0.00757552	0.00333586	0.0233532	0.0364553	0.0209132	0.00960863	0.0634552	0.0516468	0.072233	0.0104211	0.0184935	0.011537	0.00637308	0.101092	0.155502	0.0438175	0.00580399	0.0601567	0.0325464	0.0389889	0.0851911	0.0313692	0.0157386	0.0349594	0.188599	1.66387	0.669407	0.822221	0.940758	1.06297	1.21622	1.49386	0.2902133	0.09274016	0.0330058	0.145405	0.0364974	0.064919	0.00952962	0.00977135	0.0383588	0.0230631	0.0274258	0.0489218	0.0142176	0.00442083	0.0019467	0.0136282	0.0212742	0.0122043	0.00560729	0.0370304	0.0301394	0.0421529	0.00608143	0.0107922	0.00673265	0.00371912	0.0589938	0.0907462	0.0255705	0.00338702	0.0351055	0.018993	0.0227526	0.0497148	0.018306	0.00918452	0.0204012	1.713597
