Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
6228	-64.42629	-108.91	44.48374	0.0814718	0.0552552	0.0567601	0.00523224	0.0135421	0.00567225	0.0047435	0.0119312	0.0108246	0.00612622	0.00842733	0.031892	0.0224656	0.00994702	0.000685143	0.0294209	0.00969989	0.0349292	0.0602408	0.000947045	0.0125352	0.00832521	0.0155587	0.032124	0.00076478	0.0338187	0.0238644	0.00146733	0.0463135	0.0200179	0.00834587	0.00818882	0.000456858	0.040757	0.000863242	0.25687	1.60802	0.632094	0.799541	0.932584	1.07229	1.25072	1.58204	0.331684	0.130699	0.114168	0.07743	0.0795387	0.00733202	0.0189768	0.00794862	0.00664714	0.0167193	0.0151686	0.00858476	0.0118093	0.0446907	0.0314814	0.0139389	0.000960101	0.0412279	0.0135926	0.0489468	0.0844163	0.00132711	0.0175658	0.0116662	0.0218026	0.0450158	0.0010717	0.0473907	0.0334416	0.00205619	0.0648997	0.0280513	0.0116952	0.0114751	0.000640202	0.0571133	0.00120967	0.7136154
6264	-76.11547	-120.2472	44.13174	0.0371794	0.0424676	0.0321212	0.00340707	0.0084908	0.000835106	0.0106609	6.89754e-05	0.0129302	0.0106354	0.00603801	0.00907176	0.0343532	0.00210953	0.0118712	0.0130136	0.00358792	0.0191258	0.0921171	0.00231395	0.0323242	0.00910642	0.0298405	0.0234146	0.00141032	0.0184201	0.0268275	0.00797451	0.0479873	0.012847	0.0127621	0.0114931	0.000766611	0.0698481	0.0064813	0.134138	1.70843	0.251947	0.510525	0.810787	1.23337	1.95877	3.9691	0.9967781	0.06423995	0.0560013	0.0639666	0.0483824	0.00513189	0.0127892	0.00125788	0.0160579	0.000103894	0.019476	0.0160195	0.00909473	0.0136643	0.0517444	0.00317747	0.0178809	0.0196016	0.00540429	0.0288081	0.138751	0.00348537	0.0486882	0.0137165	0.0449471	0.0352681	0.00212429	0.0277452	0.0404089	0.0120116	0.0722806	0.0193508	0.0192228	0.0173115	0.0011547	0.105208	0.00976243	0.6639023
6300	-71.90075	-116.9329	45.03219	0.0626438	0.076213	0.020735	0.001308	0.00113106	0.00130035	0.0103729	0.00115166	0.011209	0.0216282	0.00505061	0.0305345	0.0353501	0.00282285	0.0170165	0.0190421	0.000681662	0.0294226	0.0625398	0.00696239	0.0124844	0.0010426	0.0421274	0.0230048	3.71303e-05	0.0365308	0.0543489	0.0194507	0.057007	0.00805477	0.0128966	0.00630875	0.0118819	0.0723458	0.0254941	0.0946324	1.74076	0.860129	0.929151	0.977335	1.02319	1.07625	1.16262	0.108947	0.0444787	0.0782918	0.0952505	0.0259145	0.00163473	0.0014136	0.00162516	0.012964	0.00143933	0.0140089	0.0270309	0.00631222	0.0381618	0.0441804	0.00352798	0.0212671	0.0237988	0.000851937	0.0367722	0.0781619	0.00870155	0.0156029	0.00130304	0.0526506	0.0287512	4.64053e-05	0.045656	0.0679249	0.0243094	0.071247	0.0100668	0.0161181	0.00788464	0.01485	0.0904173	0.0318624	0.8001318
6336	-73.50462	-117.1	43.59534	0.139531	0.152349	0.040107	0.0331851	0.0511982	0.0092894	0.019775	0.000470178	0.0162956	0.0105934	0.0214583	0.0249707	0.00527224	0.00846549	0.0201574	0.0152793	0.00260881	0.0915396	0.0257413	0.0196614	0.00852758	0.0325384	0.0741855	0.00982769	0.000257954	0.13535	0.044725	0.120074	0.104492	0.015757	0.019522	0.00757097	0.044685	0.0155275	0.0543902	0.318468	1.55762	0.576486	0.764427	0.919609	1.08742	1.30817	1.73465	0.398269	0.167284	0.0999949	0.109181	0.0287427	0.0237822	0.0366913	0.00665726	0.0141718	0.000336954	0.0116783	0.00759174	0.0153781	0.0178953	0.00377836	0.0060668	0.0144459	0.0109499	0.00186961	0.065602	0.0184475	0.0140903	0.0061113	0.0233187	0.0531652	0.00704303	0.000184863	0.0969988	0.0320522	0.0860511	0.0748841	0.0112923	0.0139904	0.00542574	0.0320236	0.0111278	0.0389788	1.395379
6372	-72.38041	-116.1295	43.74911	0.0705042	0.0398429	0.0587357	0.0274162	0.0301106	0.0124572	0.0659252	0.000429233	0.00416536	0.0111095	0.00337134	0.00855967	0.00153162	0.0044005	0.00595094	0.0115038	0.0126275	0.103042	0.0387391	0.00536098	0.000255102	0.035041	0.0431954	0.0138498	0.000110742	0.053481	0.0240511	0.0135022	0.0789744	0.0875102	0.0115347	0.00753699	0.0240271	0.00737841	0.0107465	0.208742	1.64739	0.247971	0.50658	0.808827	1.23636	1.97402	4.03273	1.008278	0.103672	0.0760581	0.0429815	0.0633625	0.0295759	0.0324825	0.0134385	0.0711184	0.000463045	0.00449348	0.0119847	0.00363692	0.00923395	0.00165227	0.00474715	0.00641972	0.01241	0.0136223	0.111159	0.0417907	0.00578328	0.000275197	0.0378013	0.046598	0.0149408	0.000119466	0.0576939	0.0259457	0.0145658	0.0851955	0.0944037	0.0124433	0.00813071	0.0259199	0.00795963	0.011593	0.9269782
6408	-73.01361	-117.2806	44.26699	0.0511973	0.0261669	0.0531443	0.0120093	0.0280782	0.0110807	0.054262	0.00525243	0.00155539	0.00352608	0.00419787	0.00776761	0.055022	0.0111987	0.00405695	0.0216375	0.00410152	0.160907	0.0217321	0.0282946	0.00146916	0.0298385	0.00855346	0.0371645	0.00358091	0.0413482	0.0277425	0.00619921	0.0878633	0.0148039	0.011686	0.00670414	0.0166893	0.0731459	0.0126158	0.437673	1.46009	0.988795	0.99452	0.998287	1.00172	1.00551	1.01133	0.008147394	0.2452568	0.0542004	0.0277017	0.0562616	0.0127137	0.0297252	0.0117306	0.0574449	0.00556052	0.00164662	0.0037329	0.0044441	0.00822324	0.0582494	0.0118556	0.00429492	0.0229067	0.0043421	0.170345	0.0230068	0.0299543	0.00155534	0.0315887	0.00905518	0.0393445	0.00379096	0.0437736	0.0293698	0.00656284	0.0930171	0.0156723	0.0123714	0.00709739	0.0176682	0.0774364	0.0133558	0.944593
6444	-75.06641	-119.3842	44.3178	0.0304254	0.0250326	0.038126	0.00526391	0.0206934	0.0182514	0.029284	0.00176104	0.0167886	0.00054035	0.00341918	0.0161853	0.00471835	0.00232014	0.00294454	0.0176829	0.00397439	0.00640012	0.0119666	0.00242792	0.0280536	0.00450742	0.00264857	0.0251607	0.0151088	0.0455608	0.0506281	0.0198378	0.0442696	0.02816	0.00091911	0.00486588	0.0019463	0.00989452	0.0411903	0.20306	1.65204	0.391842	0.633226	0.867142	1.15321	1.57921	2.55205	0.6774412	0.1005662	0.0523712	0.0430885	0.0656262	0.00906075	0.0356195	0.031416	0.0504065	0.00303127	0.0288981	0.000930103	0.00588542	0.0278597	0.00812167	0.00399365	0.00506843	0.0304376	0.00684109	0.0110165	0.020598	0.00417917	0.0482886	0.0077586	0.00455897	0.0433091	0.0260067	0.0784236	0.0871459	0.0341467	0.076201	0.0484717	0.00158206	0.00837561	0.00335016	0.0170314	0.0709007	0.5809577
6480	-70.88579	-114.9592	44.07344	0.044369	0.021948	0.0523062	0.0344709	0.0273997	0.00600285	0.0124451	0.00906168	0.0432861	0.00265488	0.0164018	0.00882574	0.0374258	0.00493459	0.000619265	0.0023407	0.00526241	0.00945812	0.00942706	0.00311106	0.00695039	0.00560343	0.0138741	0.0240749	0.0824539	0.0146944	0.00743699	0.0206393	0.0761206	0.0193759	0.00555564	0.00543526	0.00704679	0.0142395	0.0467197	0.191967	1.66112	0.290122	0.546889	0.82838	1.20718	1.82852	3.44682	0.8947632	0.09455319	0.0632063	0.0312662	0.0745132	0.0491058	0.0390325	0.00855141	0.0177287	0.0129089	0.0616637	0.00378203	0.0233653	0.0125728	0.0533152	0.00702962	0.00088218	0.00333446	0.00749661	0.0134736	0.0134294	0.00443188	0.00990124	0.00798242	0.0197645	0.0342961	0.11746	0.020933	0.0105944	0.0294019	0.108438	0.0276021	0.00791434	0.00774285	0.0100386	0.020285	0.066555	0.7019716
6516	-71.44643	-115.4629	44.01647	0.147913	0.039941	0.0259194	0.0207288	0.0276505	0.0034896	0.0288631	0.0120739	0.0518225	0.00410141	0.057348	0.00292825	0.0675416	0.000485565	0.00253813	0.00372109	0.0331171	0.0191939	0.0320776	0.0158451	0.0705156	0.00659922	0.0129975	0.0381736	0.0781612	0.0179295	0.00889181	0.0232459	0.0687211	0.0489658	0.0480379	0.0103301	0.00378394	0.0121596	0.00838349	0.259951	1.60549	0.499907	0.713095	0.89988	1.11126	1.40234	2.00037	0.5013271	0.1324748	0.140309	0.0378876	0.0245869	0.0196632	0.026229	0.0033102	0.0273793	0.0114532	0.0491583	0.00389056	0.0543998	0.00277771	0.0640694	0.000460602	0.00240765	0.00352979	0.0314146	0.0182072	0.0304285	0.0150305	0.0668904	0.00625996	0.0123293	0.0362111	0.074143	0.0170077	0.00843469	0.0220509	0.0651882	0.0464485	0.0455683	0.00979904	0.00358941	0.0115344	0.0079525	1.054196
6552	-76.73273	-120.0783	43.34552	0.1323	0.0591579	0.0516967	0.0355901	0.0272942	0.026622	0.0318712	0.0171656	0.0739979	0.0677031	0.121992	0.0103336	0.0990577	0.011598	0.0111664	0.0452843	0.0738166	0.00943362	0.127966	0.0260662	0.137156	0.00461114	0.0306239	0.0540821	0.105011	0.0127555	0.00917733	0.049499	0.253963	0.0299009	0.210539	0.0411275	0.0237591	0.0140812	0.0139758	0.115426	1.72374	0.774831	0.88301	0.961927	1.03958	1.13249	1.2906	0.1844627	0.05478724	0.0645246	0.0288522	0.0252133	0.0173579	0.0133118	0.012984	0.0155441	0.00837194	0.0360899	0.0330199	0.0594976	0.00503988	0.048312	0.00565654	0.00544603	0.0220859	0.0360015	0.00460093	0.0624109	0.0127129	0.0668931	0.00224893	0.0149358	0.0263767	0.0512153	0.00622105	0.00447593	0.0241414	0.123862	0.0145831	0.102683	0.0200585	0.0115877	0.00686762	0.0068162	2.050375
6588	-69.05475	-112.8258	43.77106	0.0623597	0.0619991	0.0243246	0.0113708	0.0141327	0.00348064	0.00911704	0.000766318	0.0891546	0.0035076	0.00950952	0.0101127	0.0265847	0.00968528	0.00580598	0.0116271	0.0098468	0.00463563	0.0213642	0.00716195	0.0244467	0.0019866	0.0094046	0.00865456	0.047189	0.0166689	0.00457433	0.0170498	0.0590659	0.0292592	0.0464999	0.00336848	0.0126764	0.0106287	6.47336e-05	0.284292	1.58558	0.250623	0.509215	0.810137	1.23436	1.96381	3.99005	1.000586	0.1466989	0.0906279	0.0901039	0.0353512	0.0165253	0.0205392	0.00505845	0.0132499	0.0011137	0.129569	0.00509763	0.0138203	0.0146969	0.0386359	0.0140757	0.00843789	0.0168977	0.0143104	0.006737	0.0310488	0.0104085	0.0355286	0.00288714	0.0136678	0.0125777	0.0685802	0.0242251	0.00664791	0.0247786	0.085841	0.0425226	0.0675788	0.00489544	0.0184227	0.0154468	9.4078e-05	0.6880847
6624	-72.97323	-117.0296	44.05635	0.104312	0.0537229	0.0338063	0.0254826	0.0072984	0.0131968	0.0142326	0.00359377	0.0371045	0.00686236	0.00852293	0.0179633	0.0107007	0.0044783	0.00858453	0.0191253	0.00543574	0.0582206	0.0223103	0.0171478	0.0311827	0.0032034	0.0402241	0.00848224	0.024442	0.0110972	0.00394301	0.0194933	0.0383144	0.0104242	0.000960427	0.000539838	0.0497845	0.0273763	0.000480436	0.583612	1.34068	0.843411	0.920299	0.974421	1.02625	1.0866	1.18566	0.1231393	0.3561624	0.140572	0.072398	0.045558	0.0343409	0.00983546	0.0177843	0.0191801	0.00484304	0.0500028	0.00924785	0.0114857	0.0242077	0.0144204	0.00603504	0.0115687	0.0257736	0.0073253	0.0784591	0.0300658	0.0231086	0.0420224	0.00431696	0.0542068	0.0114308	0.0329386	0.0149548	0.00531368	0.0262696	0.0516332	0.0140479	0.00129429	0.000727496	0.0670905	0.0368928	0.000647445	0.7420496
6660	-68.24522	-112.188	43.94273	0.0380098	0.0623329	0.0428002	0.00619157	0.00377508	0.00729818	0.0122985	0.00773544	0.042892	0.00541874	0.0107901	0.00183542	0.0185842	0.0025245	0.00988365	0.0101126	0.000868387	0.0294425	0.0297362	0.0226078	0.0303695	0.00276808	0.00187002	0.000803346	0.0141155	0.0249406	0.0182633	0.01366	0.0331078	0.00900764	0.00211234	0.010215	0.0192536	0.0013905	0.000432817	0.236627	1.62458	0.256353	0.514859	0.812928	1.23012	1.94228	3.90088	0.9842423	0.1191719	0.0694308	0.113861	0.0781814	0.0113099	0.00689578	0.0133313	0.0224651	0.01413	0.078349	0.00989818	0.0197099	0.00335268	0.033947	0.00461139	0.018054	0.0184723	0.00158625	0.0537814	0.0543178	0.0412968	0.0554747	0.00505633	0.00341589	0.00146744	0.0257841	0.0455579	0.0333608	0.0249522	0.0604766	0.0164539	0.00385853	0.0186593	0.0351698	0.00253997	0.000790608	0.5474478
6696	-74.10207	-118.5821	44.48005	0.039702	0.0241852	0.0198049	0.0107156	0.00423418	0.0115684	0.0100503	0.0180171	0.0714371	0.00529353	0.00430693	0.000846569	0.0143279	0.00236509	0.0261005	0.00771862	0.00595527	0.0349961	0.0101107	0.0391267	0.0303461	0.00668726	0.0361482	0.00475634	0.0244292	0.0516424	0.0238411	0.00970156	0.0857127	0.00234583	0.00650744	0.0246109	0.00197011	0.0461201	0.000746271	0.370553	1.515	0.868789	0.933702	0.978826	1.02163	1.07101	1.15103	0.1017034	0.2001183	0.0554166	0.0337581	0.0276439	0.0149569	0.00591013	0.0161473	0.0140283	0.0251485	0.0997129	0.00738878	0.00601166	0.00118165	0.019999	0.00330123	0.0364314	0.0107738	0.00831245	0.048848	0.0141127	0.0546136	0.0423575	0.00933416	0.0504562	0.00663897	0.0340986	0.0720831	0.0332777	0.0135416	0.119639	0.00327433	0.00908317	0.0343522	0.0027499	0.0643751	0.00104166	0.7164281
6732	-74.93893	-117.8369	42.89802	0.136541	0.199974	0.0303055	0.0255482	0.0171071	0.0120515	0.0792949	0.0197831	0.125287	0.00650919	0.00686193	0.00492633	0.0603825	0.00603685	0.0631484	0.0649957	0.0514944	0.0175658	0.15153	0.0118071	0.0396136	0.0502996	0.0726701	0.0187855	0.190288	0.123334	0.0690918	0.0168624	0.0134913	0.0723877	0.0707301	0.0817098	0.0710476	0.00693009	0.00177263	0.408581	1.48389	0.888606	0.944029	0.982191	1.01813	1.05929	1.12536	0.0853957	0.225282	0.0686081	0.100481	0.0152276	0.0128372	0.0085958	0.00605551	0.0398434	0.00994045	0.0629531	0.00327068	0.00344792	0.00247534	0.0303405	0.00303334	0.0317302	0.0326584	0.0258744	0.00882628	0.0761393	0.00593274	0.0199047	0.0252741	0.0365146	0.00943916	0.0956144	0.0619718	0.0347166	0.00847289	0.006779	0.0363727	0.0355398	0.0410568	0.0356993	0.00348217	0.000890694	1.990165
6768	-69.71823	-113.7382	44.02001	0.121377	0.0756212	0.105867	0.0329039	0.0503392	0.0284585	0.00184359	0.0130563	0.00728594	0.0347197	0.000229413	0.0139032	0.0196512	0.0291305	0.00724714	0.0989172	0.0265657	0.0161633	0.0748371	0.0757997	0.0246774	0.0479907	0.100003	0.0517436	0.0749093	0.0584021	0.0396928	0.0392636	0.160453	0.00277035	0.00708757	0.00746479	0.012651	0.0162895	0.00158531	0.196917	1.65707	0.837818	0.917318	0.973435	1.02729	1.09013	1.19358	0.1279503	0.09722858	0.0820722	0.0511334	0.0715847	0.0222489	0.0340383	0.019243	0.0012466	0.00882837	0.0049266	0.0234767	0.000155124	0.00940101	0.0132877	0.0196974	0.00490036	0.0668856	0.0179632	0.0109292	0.0506032	0.0512541	0.0166863	0.0324502	0.0676199	0.0349879	0.050652	0.0394902	0.0268394	0.0265492	0.108495	0.00187325	0.00479246	0.00504753	0.00855433	0.0110146	0.00107195	1.478901
6804	-76.09471	-120.2551	44.16035	0.0381409	0.0807734	0.0148606	0.0197013	0.0231875	0.0148321	9.75681e-05	0.00012439	0.0704217	0.0399848	0.000221795	0.0236509	0.00626265	0.0133377	0.0219149	0.0213056	0.0207088	0.0102912	0.0194883	0.0220849	0.0261607	0.0170575	0.0084581	0.0367233	0.0421023	0.0140496	0.0144372	0.025654	0.0486559	0.0183497	0.0166534	0.0138404	0.032236	0.00690888	0.0063732	0.0761985	1.75584	0.239759	0.498327	0.804693	1.24271	2.00671	4.17086	1.032631	0.03550684	0.0483377	0.102368	0.0188335	0.0249683	0.0293866	0.0187974	0.000123652	0.000157645	0.0892486	0.0506745	0.000281091	0.0299738	0.00793694	0.0169035	0.0277738	0.0270015	0.0262452	0.0130425	0.0246985	0.0279891	0.0331547	0.0216177	0.0107193	0.0465411	0.0533581	0.0178056	0.0182969	0.0325125	0.0616638	0.0232554	0.0211056	0.0175405	0.0408541	0.00875593	0.00807704	0.7890512
6840	-74.47961	-118.4955	44.01591	0.0988411	0.0154187	0.0287408	0.0551707	0.0641457	0.0502094	0.000181853	7.13625e-05	0.0119503	0.00741233	0.00563629	0.0321729	0.00351597	0.0724071	0.0174736	0.0647751	0.0361654	0.00592186	0.0492546	0.0370908	0.0246492	0.00716231	0.0103991	0.0076012	0.0453215	0.0320566	0.0310694	0.0667435	0.117459	0.0251745	0.0211505	0.0379237	0.0426697	0.012257	0.0138418	0.159507	1.68768	0.421305	0.656017	0.87676	1.14056	1.52435	2.37358	0.6250194	0.07732861	0.085797	0.0133839	0.0249479	0.0478898	0.0556803	0.0435832	0.000157853	6.19448e-05	0.0103732	0.00643412	0.00489246	0.027927	0.00305197	0.0628515	0.0151676	0.0562267	0.0313926	0.00514035	0.0427544	0.0321959	0.0213962	0.0062171	0.00902673	0.00659806	0.0393404	0.027826	0.0269692	0.0579353	0.101958	0.0218522	0.0183593	0.0329189	0.0370386	0.0106395	0.0120151	1.152035
6876	-76.56273	-120.2748	43.7121	0.129515	0.0614187	0.0356829	0.0926843	0.0286297	0.00232052	0.000121022	0.00030948	0.0185197	0.0023327	0.00335177	0.0200385	0.0211115	0.0117994	0.0175836	0.026615	0.0244634	0.0229651	0.0823339	0.0508916	0.0362979	0.00150431	0.0191371	0.0398383	0.0206456	0.0308702	0.0511444	0.0640489	0.053556	0.0366262	0.0577052	0.0300806	0.0318446	0.00126001	0.00838977	0.317847	1.55813	0.43839	0.668859	0.882079	1.13369	1.49508	2.28108	0.5962767	0.1669037	0.114046	0.054083	0.0314211	0.0816144	0.0252103	0.00204336	0.000106567	0.000272517	0.0163078	0.00205409	0.00295145	0.0176451	0.01859	0.0103902	0.0154835	0.0234362	0.0215415	0.0202222	0.0725002	0.0448133	0.0319626	0.00132464	0.0168514	0.0350801	0.0181798	0.0271831	0.0450359	0.0563991	0.0471595	0.0322517	0.0508131	0.0264878	0.0280412	0.00110952	0.00738772	1.135637
6912	-73.91805	-117.8311	43.91305	0.119749	0.25224	0.00816327	0.0408203	0.0348147	0.012223	0.00174967	0.00422502	0.0541105	0.0165186	0.00754106	0.0134773	0.037078	0.0329887	0.0657291	0.0355826	0.0237792	0.0176007	0.0269732	0.107305	0.0657559	0.00270192	0.0403981	0.0203513	0.0158775	0.0128449	0.0396688	0.0846832	0.128514	0.0617985	0.0873088	0.0113815	0.0336833	0.00076789	0.0160907	0.198607	1.65569	0.805159	0.899701	0.967563	1.03352	1.11148	1.24199	0.1567007	0.09814453	0.0780381	0.16438	0.00531984	0.0266018	0.0226881	0.00796551	0.00114022	0.00275336	0.0352627	0.0107649	0.00491436	0.00878287	0.024163	0.0214981	0.0428343	0.0231885	0.0154964	0.01147	0.0175779	0.0699285	0.0428518	0.00176079	0.0263266	0.0132625	0.0103471	0.00837077	0.0258514	0.0551864	0.08375	0.0402728	0.0568974	0.00741712	0.0219507	0.000500419	0.010486	1.534495
6948	-74.30475	-118.3276	44.02289	0.0504108	0.0211235	0.0143506	0.00197758	0.00602485	0.0271658	0.00161615	0.00704164	0.0273283	0.0104952	0.0172062	0.00125235	0.00498187	0.00824692	0.0126066	0.00325984	0.00288944	0.0144275	0.0189022	0.0018452	0.0141251	0.00605607	0.019318	0.0251938	0.00590725	0.00565522	0.0126155	0.00250417	0.0347397	0.0145766	0.00875111	0.0185277	0.000927391	0.000191692	0.00525203	0.242895	1.61945	0.294947	0.551307	0.830461	1.20415	1.81387	3.39043	0.8828368	0.1227159	0.117922	0.0494125	0.0335691	0.00462599	0.0140934	0.0635467	0.00378052	0.0164719	0.0639268	0.0245506	0.0402491	0.00292951	0.0116537	0.0192913	0.0294896	0.00762547	0.00675901	0.0337489	0.0442163	0.00431632	0.0330416	0.0141664	0.0451891	0.0589336	0.0138183	0.0132288	0.0295103	0.00585779	0.0812636	0.0340977	0.0204707	0.0433402	0.00216937	0.000448408	0.0122856	0.4274938
6984	-80.39563	-123.4494	43.05377	0.0368841	0.0782978	0.0293587	0.0947431	0.0635851	0.103491	0.0208124	0.0289687	0.00305513	0.0196398	0.028403	0.0373946	0.0151394	0.0125388	0.135755	0.0182999	0.145496	0.042013	0.0720378	0.0219688	0.0625124	0.0123277	0.0422559	0.0863177	0.10836	0.0497799	0.0421103	0.00864476	0.191846	0.0464053	0.0707378	0.0877889	0.0078932	0.00180415	0.0132242	0.348564	1.53299	0.691062	0.835087	0.945326	1.05784	1.19748	1.44705	0.2671929	0.1860342	0.0200469	0.0425557	0.0159568	0.0514939	0.0345592	0.0562484	0.0113118	0.0157448	0.00166049	0.0106744	0.0154373	0.0203244	0.00822841	0.00681499	0.0737845	0.00994618	0.0790787	0.0228345	0.0391533	0.0119403	0.0339762	0.00670023	0.0229665	0.0469146	0.0588947	0.0270559	0.0228874	0.00469852	0.10427	0.0252218	0.0384468	0.0477142	0.00429004	0.000980574	0.00718748	1.83989
7020	-68.02326	-112.1283	44.10507	0.0980733	0.060448	0.00202933	0.10439	0.0269168	0.038926	0.0237285	0.00192629	0.029142	0.00472583	0.000428995	0.00115107	0.00283319	0.00265249	0.0423774	0.00562253	0.00864957	0.0332273	0.0334147	0.0226327	0.0356103	0.00122456	0.0263172	0.0436203	0.0276695	0.0337995	0.020058	0.000634246	0.0567917	0.0371601	0.00634861	0.0287345	0.00239099	0.00357005	0.0057155	0.20267	1.65236	0.372371	0.61768	0.860443	1.16219	1.61896	2.68549	0.7142943	0.1003541	0.112348	0.0692464	0.0023247	0.119584	0.0308346	0.0445918	0.0271822	0.00220666	0.0333837	0.00541368	0.000491437	0.00131861	0.00324557	0.00303856	0.0485456	0.00644091	0.00990854	0.0380636	0.0382783	0.0259269	0.0407935	0.0014028	0.0301477	0.0499694	0.0316968	0.0387191	0.0229775	0.000726562	0.0650579	0.0425688	0.00727267	0.0329169	0.002739	0.00408968	0.00654741	0.8729412
7056	-73.40103	-117.1129	43.71187	0.0904202	0.11299	0.000564861	0.0916407	0.00389054	0.0676968	0.0727842	0.0279335	0.0451915	0.00654355	0.000108695	0.00109136	0.00121349	0.0133375	0.0438968	0.0257253	0.0340327	0.0684309	0.0555891	0.00473097	0.0257384	0.0017017	0.0339781	0.0413578	0.0148058	0.0170848	0.03867	0.0161052	0.00536193	0.0836744	0.030044	0.0244465	0.007899	0.00588564	0.00335271	0.423551	1.47164	0.56622	0.757757	0.917098	1.0904	1.31968	1.7661	0.4112623	0.2354803	0.0808826	0.101072	0.000505279	0.0819744	0.00348017	0.0605561	0.0651069	0.0249871	0.0404247	0.00585333	9.72295e-05	0.000976245	0.00108549	0.0119307	0.0392665	0.0230118	0.0304429	0.0612128	0.0497255	0.00423194	0.0230235	0.0015222	0.030394	0.0369954	0.013244	0.0152827	0.0345911	0.0144065	0.00479635	0.0748484	0.026875	0.0218679	0.00706581	0.00526482	0.00299907	1.117919
7092	-78.71193	-122.9921	44.28015	0.0565282	0.0768733	0.0557244	0.000466317	0.0352428	0.0273571	0.0302623	0.0332372	0.0117999	0.00679127	0.0167397	0.0005266	0.00037766	0.0036186	0.0233888	0.0108272	0.00257149	0.0354848	0.00596104	0.031607	0.00999651	0.031925	0.01808	0.00993545	0.000989614	0.0207629	0.00445673	0.00960922	0.00103865	0.0382298	0.00665073	0.0203218	0.00593684	0.0252197	0.0126973	0.0473303	1.77946	0.23977	0.498339	0.804699	1.2427	2.00667	4.17066	1.032595	0.02176213	0.0829788	0.112844	0.081799	0.000684516	0.0517336	0.040158	0.0444227	0.0487896	0.0173213	0.00996905	0.0245725	0.000773006	0.000554374	0.00531181	0.0343328	0.0158935	0.00377474	0.0520888	0.00875034	0.0463965	0.0146741	0.0468634	0.0265399	0.0145844	0.00145267	0.0304783	0.00654213	0.0141056	0.00152465	0.0561183	0.00976275	0.0298308	0.00871481	0.0370205	0.0186387	0.681236
7128	-73.18523	-116.939	43.75377	0.0908191	0.150583	0.0674354	0.027877	0.00129702	0.0240206	0.0443533	0.0204103	0.017262	0.0297753	0.117297	0.0111006	0.000257928	0.0115354	0.0276366	0.00324604	0.00244616	0.0399805	0.00997554	0.0421722	0.0137564	0.0213781	0.0618564	0.0117399	0.00185855	0.0304352	0.0174412	0.0873527	0.00541809	0.0821821	0.0215246	0.0551282	0.0470151	0.0188967	0.0600628	0.156297	1.6903	0.354513	0.603052	0.854033	1.17091	1.65823	2.82077	0.7498294	0.07565483	0.0712013	0.118055	0.0528686	0.0218553	0.00101685	0.0188319	0.0347725	0.0160015	0.0135332	0.0233435	0.0919598	0.00870275	0.000202213	0.00904361	0.0216668	0.00254486	0.00191777	0.0313443	0.00782072	0.0330626	0.0107849	0.0167602	0.0484948	0.00920397	0.00145708	0.0238609	0.0136737	0.0684836	0.00424773	0.06443	0.0168751	0.0432199	0.0368594	0.0148148	0.0470886	1.275527
